ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (oz)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position
6005184,simple,006-blog,"<span style=""display:inline-flex;align-items:center;justify-content:center;margin-right:8px;padding:4px 10px;border-radius:999px;background:#374151;color:#ffffff;font-size:12px;font-weight:950;letter-spacing:.6px;text-transform:uppercase;vertical-align:middle;box-shadow:0 4px 10px rgba(0,0,0,.18);"">006</span>VEGAS OG",1,0,visible,"REG $160 + 1 OZ FREE or 40% OFF","<div style=""margin:0 0 14px 0; font-size:16px; line-height:1.5; color:#111827;"">\n  <span style=""\n    display:inline-flex;\n    align-items:center;\n    justify-content:center;\n    margin-right:8px;\n    padding:4px 10px;\n    border-radius:999px;\n    background:#374151;\n    color:#ffffff;\n    font-size:12px;\n    font-weight:950;\n    letter-spacing:.6px;\n    text-transform:uppercase;\n    vertical-align:middle;\n    box-shadow:0 4px 10px rgba(0,0,0,.18);\n  "">006</span>VEGAS OG\n</div>\n<h1><b>Vegas OG</b></h1>\n\n<em><strong>CURRENT PROMO:</strong></em>\n\n\n\n<em>1 OZ regular price: $160</em>\n\n\n\n<em>Pay Full Price? Take 1 OZ <strong>FREE </strong></em>\n\n\n\n<em><u>OR</u></em>\n\n\n\n<em>Enjoy a 40% <strong>DISCOUNT </strong>= </em><em>$96 per 1 OZ</em>\n\n\n\n&nbsp;\n\n\n\n<div class=""effect-wrapper ng-star-inserted"">Vegas OG is a powerful indica strain of cannabis that combines a few of the sharp cerebral qualities of a sativa with the traditionally body-heavy, sleepy effects of an indica strain. With a dark, herbal taste and skunky smell, this strain is sure to provide users, especially lovers of Kush, with a satisfying medicated experience.</div>\n\n<div></div>\n\n<div class=""effect-wrapper ng-star-inserted"">The heady, cerebral high of Vegas OG will overwhelm your body, forcing relaxation and allowing significant pain relief to take place in your body. While not a hybrid strain, the high has more sativa qualities than other varieties of indica cannabis. This strain might be ideal for lovers of indica looking to experiment with more sativa-based effects, but who aren't confident enough to try a full-on hybrid strain.</div>\n\n<div></div>\n\n<div>That isn't to say that Vegas OG isn't a potent indica strain in its own right! Despite its hybrid profile, the fact that it has some sativa effects in no way reduces the strength of its couch-locking indica base. Smoke too much, and Las Vegas OG will put you right to sleep despite your minor body buzz.</div>\n\n<div></div>\n\n<div>Due to these effects, Las Vegas OG is a great choice for the treatment of chronic anxiety, insomnia, chronic pain, and irritative conditions.</div>\n\n&nbsp;\n\n\n\n<h3>Same Day Cannabis Delivery</h3>\n\n<h4><span style=""font-size: 18px;""><strong><span style=""color: #008000;""><a style=""color: #008000;"" href=""https://farmerslink.ca/weed-delivery-near-me"">How to Order &amp; Weed Delivery Zones</a></span></strong></span></h4>",,,taxable,,0,,,0,0,,,,,0,,,,Indica,"26% THC, AAA+, Indica, Sold Out",,https://farmerslink.ca/wp-content/uploads/2020/12/Vegas-Og-min.jpg,,,,,,,,,64
6005304,simple,547,"CANNAVIS THC SYRUP ( 500MG THC )",'-1,0,visible,,"CANNAVIS THC SYRUP: Fast-acting pain relief\n\n\n\n<ul>\n\n\n\n 	<li>Each Bottle contains 500 Mg of Lab Tested Distillate</li>\n\n\n\n 	<li>Each 5mL = 45 mg of THC</li>\n\n\n\n 	<li>2 FL OZ (56 mL)</li>\n\n\n\n</ul>\n\n\n\nAVAILABLE FLAVOUR:\n\n\n\n<ul>\n\n\n\n 	<li>Grape</li>\n\n\n\n 	<li>Fruit Punch</li>\n\n\n\n</ul>",,,taxable,,1,,,0,0,,,,,0,,,25,Concentrates,500mg,,https://farmerslink.ca/wp-content/uploads/2021/04/CANAVIS-THC-infused-SYRUP-ALL-FLAVOURS.jpeg,,,,,,,,,373
6005473,simple,188,"<span style=""display:inline-flex;align-items:center;justify-content:center;margin-right:8px;padding:4px 10px;border-radius:999px;background:#374151;color:#ffffff;font-size:12px;font-weight:950;letter-spacing:.6px;text-transform:uppercase;vertical-align:middle;box-shadow:0 4px 10px rgba(0,0,0,.18);"">188</span>INDICA -PREROLL (PINK ANIMAL)",1,0,visible,,"<div style=""margin:0 0 14px 0; font-size:16px; line-height:1.5; color:#111827;"">\n  <span style=""\n    display:inline-flex;\n    align-items:center;\n    justify-content:center;\n    margin-right:8px;\n    padding:4px 10px;\n    border-radius:999px;\n    background:#374151;\n    color:#ffffff;\n    font-size:12px;\n    font-weight:950;\n    letter-spacing:.6px;\n    text-transform:uppercase;\n    vertical-align:middle;\n    box-shadow:0 4px 10px rgba(0,0,0,.18);\n  "">188</span>INDICA -PREROLL (PINK ANIMAL)\n</div>\n<h1>Pre-Rolls</h1>\n\nWe've had a ton of requests for pre-rolled joints from our customers, so we went out and found some folks to roll 'em up for all of you. Pre-rolls are great for when you're on the go, or don't have easy access to the tools you need to roll the perfect joint yourself. Maybe you're not sure exactly how to roll a joint, that's cool! This product is for you. It might not teach you how to roll yourself, but it'll circumvent the problem all the same.\n\n\n\nOur pre-rolled joints contain a mix of strains, which means they tend to smoke like a hybrid flower. Expect a wide array of physical and mental effects, without a clear focus on one or the other. Effects may vary from one pre-roll to the next, as each is packed with a variety of the most potent strains we offer.\n\n\n\nPre-rolls are usually one of the first things to try when you're shopping around for a cannabis store, so we want ours to be the best on the market.\n\n\n\nEach pre-roll contains 1 gram of marijuana flower, but the exact combination of strains will be different each time. Every pre-rolled joint has just a touch of mystery inside, which is part of the fun! You never know exactly what you'll get.\n\n\n\nLighter is not included, so be sure to spend a few too many minutes doing laps around your house trying to find the one you stashed away. It's probably right in that spot you would NEVER have put it.\n\n\n\n1 pre-roll for $7, OR 3 pre-rolls for $15.00\n\n\n\n&nbsp;\n\n<h3>Same Day Cannabis Delivery</h3>\n\n<h4><span style=""font-size: 18px;""><strong><span style=""color: #008000;""><a style=""color: #008000;"" href=""https://farmerslink.ca/weed-delivery-near-me"">How to Order &amp; Weed Delivery Zones</a></span></strong></span></h4>",,,taxable,,1,,,0,0,,,,,0,,,7,"Pre Rolls &amp; Grabba",,,https://farmerslink.ca/wp-content/uploads/2025/01/188FL-PinkAnimal-SALE.jpg,,,,,,,,,455
7008837,simple,"552, 553, 554","FLO EXTRACTS POD ( 1G )",'-1,0,visible,,"<h1>FLO Extracts Pod</h1>\n\nFlo Extracts provides high-quality cannabis products to individuals in need. They are continually evolving the cannabis experience for the industry's steadily growth of use. They have made a solemn vow to their users that they would never stop developing.\n\n\n\nThis FLO Pod features a cannabis hybrid strain, notably the ever-popular Pink Kush. Hybrids' effects are often a combination of mental and physical, so plan your afternoon/evening appropriately. Pink Kush has a stronger flavour and smokes more like an indica than a sativa. This one is best left for the evening when you can afford to fall asleep quickly after smoking.\n\n\n\nEach pod employs innovative vapour technology to dramatically improve the performance of the standard 510 pens, FLO's Vape-pod system is specific to their own line of vaporizers. The traditional 510 vape pen is based on a design that was intended to be used to vape nicotine rather than cannabis, but the FLO-pod system was created from the ground up to be the ideal method to vaporize your weed extracts.\n\n\n\nUnlike the 510 Thread, FLO pods are part of a new class of ultra-portable, cutting-edge cannabis vaporizers. The pod itself, when combined with the battery, forms a simple two-part system: instead of threaded vape tanks, FLO pod refills snap on and establish an airtight seal, ensuring that each toke results in the most vapour output possible.\n\n\n\n&nbsp;\n\n\n\n<h3>Same Day Cannabis Delivery</h3>\n\n<h4><span style=""font-size: 18px;""><strong><span style=""color: #008000;""><a style=""color: #008000;"" href=""https://farmerslink.ca/weed-delivery-near-me"">Weed Delivery Zones &amp; How to Order</a></span></strong></span></h4>",,,taxable,,1,,,0,0,,,,,0,,,50,Concentrates,,,https://farmerslink.ca/wp-content/uploads/2021/12/FLO-POD.png,,,,,,,,,375
7009214,simple,"801, 802, 803","<span style=""display:inline-flex;align-items:center;justify-content:center;margin-right:8px;padding:4px 10px;border-radius:999px;background:#374151;color:#ffffff;font-size:12px;font-weight:950;letter-spacing:.6px;text-transform:uppercase;vertical-align:middle;box-shadow:0 4px 10px rgba(0,0,0,.18);"">801</span>GAS GANG VAPE PEN ( 1G ) * LIMITED STOCK *",1,0,visible,,"<div style=""margin:0 0 14px 0; font-size:16px; line-height:1.5; color:#111827;"">
\n  <span style=""
\n    display:inline-flex;
\n    align-items:center;
\n    justify-content:center;
\n    margin-right:8px;
\n    padding:4px 10px;
\n    border-radius:999px;
\n    background:#374151;
\n    color:#ffffff;
\n    font-size:12px;
\n    font-weight:950;
\n    letter-spacing:.6px;
\n    text-transform:uppercase;
\n    vertical-align:middle;
\n    box-shadow:0 4px 10px rgba(0,0,0,.18);
\n  "">801</span>GAS GANG VAPE PEN ( 1G ) * LIMITED STOCK *
\n</div>
\n<h1 style=""margin:0 0 8px 0; font-weight:800;"">Gas Gang Disposable Vape Pen (1G)</h1>
\n
\n
\n
\n<div style=""font-size:18px; margin:0 0 14px 0;"">
\n
\n  <b>Random Flavour Genetics:</b> Indica • Sativa • Hybrid
\n
\n</div>
\n
\n
\n
\n<!-- PROMO (high contrast / easy read) -->
\n
\n<div style=""background:#ffffff; border:3px solid #16a34a; border-radius:14px; padding:14px 16px; margin:12px 0;"">
\n
\n  <div style=""font-size:14px; font-weight:800; letter-spacing:.10em; text-transform:uppercase; color:#166534; margin-bottom:8px;"">
\n
\n    🔥 LIMITED PROMO
\n
\n  </div>
\n
\n
\n
\n  <div style=""font-size:30px; font-weight:900; color:#0f172a; line-height:1.1;"">
\n
\n    1 for <span style=""color:#16a34a;"">$45</span>
\n
\n  </div>
\n
\n
\n
\n  <div style=""font-size:26px; font-weight:900; color:#0f172a; margin-top:6px; line-height:1.1;"">
\n
\n    2 for <span style=""color:#16a34a;"">$80</span>
\n
\n    <span style=""font-size:16px; font-weight:800; color:#334155;"">(Save $10)</span>
\n
\n  </div>
\n
\n
\n
\n  <div style=""font-size:16px; color:#0f172a; margin-top:10px; font-weight:700;"">
\n
\n    ✅ Mix &amp; Match genetics &nbsp;•&nbsp; 🎲 Flavour is random &nbsp;•&nbsp; While supplies last
\n
\n  </div>
\n
\n</div>
\n
\n
\n
\n<!-- DELIVERY -->
\n
\n<div style=""background:#f8fafc; border:1px solid #cbd5e1; border-radius:14px; padding:12px 16px; margin:12px 0;"">
\n
\n  <div style=""font-size:20px; font-weight:900; color:#0f172a; margin-bottom:6px;"">
\n
\n    🚀 Same Day Delivery
\n
\n  </div>
\n
\n
\n
\n  <div style=""font-size:18px; font-weight:800;"">
\n
\n    <a style=""color:#16a34a; text-decoration:none; border-bottom:3px solid #16a34a;"" href=""https://farmerslink.ca/weed-delivery-near-me"">
\n
\n      How to Order &amp; Delivery Zones →
\n
\n    </a>
\n
\n  </div>
\n
\n</div>
\n
\n",,,taxable,,1,,,0,0,,,,,0,,,45,"Vape Pens / Accessories",,,https://farmerslink.ca/wp-content/uploads/2022/03/GasGang.jpg,,,,,,,,,450
7510119,simple,"826, 827, 828","ELIXRX SHATTER ( 1G )",'-1,0,visible,,"<h1>ElixRx Shatter</h1>\n\n<strong>Available Shatter Genetics:</strong>\n\n\n\nElixRx Indica Shatter (1 Gram)\n\n\n\nElixRx Hybrid Shatter (1 Gram)\n\n\n\nElixRx Sativa Shatter (1 Gram)",,,taxable,,1,,,0,0,,,,,0,,,30,Concentrates,,,https://farmerslink.ca/wp-content/uploads/2022/06/nature-harvest-elixrx-shatter.jpg,,,,,,,,,377
7510643,simple,600,"MELON HEADZ ( 400MG )",'-1,0,visible,,"<h1 class=""LC20lb MBeuO DKV0Md"">Northern Extracts - Melon Headz 400mg THC</h1>\n\nDelicious and perfectly potent edibles- Melon Headz ! Enjoy the taste of sweet and sour grapes while you get comfortably high lying down on your couch. To really set the scene, have a friend stand behind you while holding a fan made from palm fronds and pop these right into your mouth.\n\n\n\n<strong>The perfect dose:</strong> 80MG – with 5 pieces in each bag.\n\n\n\n&nbsp;\n\n<h2>GTA &amp; Toronto Weed Delivery</h2>\n\n<h3>Same Day Cannabis Delivery</h3>\n\n<h4><span style=""font-size: 18px;""><strong><span style=""color: #008000;""><a style=""color: #008000;"" href=""https://farmerslink.ca/weed-delivery-near-me"">Weed Delivery Zones &amp; How to Order</a></span></strong></span></h4>",,,taxable,,1,,,0,0,,,,,0,,,20,Edibles,,,,,,,,,,,,378
7510769,simple,"820, 821, 822","DRIZZLE VAPE PEN ( 1G )",'-1,0,visible,,"<h1>Drizzle Disposable Vape Pen - 5th Gen Pod</h1>\n\n<h3>Available genetic (Random Flavour): Indica, Sativa and Hybrid</h3>\n\n1,100mg THC Distillate\n\n\n\n&nbsp;\n\n\n\nThis is a new generation of vape pens with an upgraded Ceramic Core that provide discreet sessions without the use of cutting agents or metals. The only thing you'll be breathing is pure cannabis, in a variety of tasty flavours. There is no Propylene Glycol or Vegetable Glycerine used.\n\n\n\nDouble the smoke, double the impact!\n\n\n\n&nbsp;\n\n<h2>GTA &amp; Toronto Weed Delivery</h2>\n\n<h3>Same Day Cannabis Delivery</h3>\n\n<h4><strong><a href=""https://farmerslink.ca/weed-delivery-near-me"">Weed Delivery Zones &amp; How to Order</a></strong></h4>",,,taxable,,1,,,0,0,,,,,0,,,45,"Vape Pens / Accessories",,,https://farmerslink.ca/wp-content/uploads/2024/03/820-Drizzle-pod-vape-pen.jpg,,,,,,,,,379
7510849,simple,"568,569","ELIXR THC COOKIES & CREAM ( 1000MG )  *PRE ORDER ONLY*",'-1,0,visible,,"<h1><b>Elixr THC Chocolate Cookies &amp; Cream Bar 1000mg</b></h1>\n\nNature’s Harvest Elixr Gold - Apothecary Premium Edibles\n\n\n\nDistillate THC 1000mg full chocolate bar.\n\n\n\n&nbsp;\n\n\n\n<strong>Excellent for:</strong>\n\n<ul>\n\n 	<li>Chronic Pain</li>\n\n 	<li>Inflammation</li>\n\n 	<li>Sleep Aid</li>\n\n 	<li>Stress &amp; Anxiety</li>\n\n 	<li>Recreation</li>\n\n 	<li>Relaxation</li>\n\n 	<li>Clarity &amp; Creativity</li>\n\n</ul>\n\n<strong> **Barrie Pre-orders will be for scheduled dates**</strong>\n\n<h2>GTA &amp; Toronto Weed Delivery</h2>\n\n<h3>Same Day Cannabis Delivery</h3>\n\n<h4><span style=""font-size: 18px;""><strong><span style=""color: #008000;""><a style=""color: #008000;"" href=""https://farmerslink.ca/weed-delivery-near-me"">Weed Delivery Zones &amp; How to Order</a></span></strong></span></h4>",,,taxable,,1,,,0,0,,,,,0,,,40,Edibles,,,https://farmerslink.ca/wp-content/uploads/2022/10/Natures-Harvest-Elixr-Premium-Cookies-and-Cream-Chocolate-Bar-1000mg-THC.jpg,,,,,,,,,380
7511075,simple,201,"MIXED POPCORN",'-1,0,visible,"<strong>*AVAILABLE FOR FREE*</strong>","<h1>Mixed Popcorn</h1>\n<br>\n<strong>CURRENT PROMO:</strong>\n<br>\n<em><strong>OZ SPECIAL</strong></em>\nSOLD as 1 OZ ONLY for <strong>$90</strong> per ounce\n*Mix & Match Available.\n*Can not be combined with other promotions\n\n&nbsp;\n\n<h2>GTA &amp; Toronto Weed Delivery</h2>\n<h3>Same Day Cannabis Delivery</h3>\n<h4><span style=""font-size: 18px;""><strong><span style=""color: #008000;""><a style=""color: #008000;"" href=""https://farmerslink.ca/weed-delivery-near-me"">How to Order &amp; Weed Delivery Zones</a></span></strong></span></h4>",,,taxable,,1,,,0,0,,,,,0,,,,"Indica Hybrid","24% THC, Body High, Calm, Couch Locked, Drowsiness, Indica Hybrid, Oz Special, Sleepy",,,,,,,,,,,60
7511167,simple,850,"ZEN AFGHAN HASH ( 3G )",'-1,0,visible,,"<h1><strong>Zen Afghan Hash ( 3G )</strong></h1>\nThe hash’s high is relaxing and unfocusing. Afghan Hash is not for people that want to get work done with its wide THC potential of 40-60%. It settles the mind into a classic heady high and a pure stoned feeling. As you begin to feel deeply relaxed and totally out of it, you’ll be experiencing the state that made Afghan Hash a household name and a progenitor of a lot of modern heavy hitters. Cerebral, hunger-inducing, and relaxing.\n\n&nbsp;\n\n<h2>GTA &amp; Toronto Weed Delivery</h2>\n\n<h3>Same Day Cannabis Delivery</h3>\n\n<h4><span style=""font-size: 18px;""><strong><span style=""color: #008000;""><a style=""color: #008000;"" href=""https://farmerslink.ca/weed-delivery-near-me"">How to Order &amp; Weed Delivery Zones</a></span></strong></span></h4>",,,taxable,,1,,,0,0,,,,,0,,,40,Concentrates,,,https://farmerslink.ca/wp-content/uploads/2022/11/850-Zen-Afghan-Hash.jpg,,,,,,,,,381
7511168,simple,851,"ZEN BLONDE HASH ( 3G ) *LIMITED STOCK*",'-1,0,visible,,"<h1><strong>Zen Blonde Hash ( 3G )</strong></h1>\nYour cerebral nerves may be overloaded by this cannabis concentrate, which will also give you a modest body high with it's THC range between 35-45%. After a few minutes of use, its effects kick in, making you feel somewhat relaxed and as though time is flowing slowly at the same time. During the high, you'll start to notice a fuzzy, tranquil atmosphere enveloping your mind and body.  Zen Blonde Hash has stony and cerebral effects combined.\n\n&nbsp;\n\n<h2>GTA &amp; Toronto Weed Delivery</h2>\n\n<h3>Same Day Cannabis Delivery</h3>\n\n<h4><span style=""font-size: 18px;""><strong><span style=""color: #008000;""><a style=""color: #008000;"" href=""https://farmerslink.ca/weed-delivery-near-me"">How to Order &amp; Weed Delivery Zones</a></span></strong></span></h4>",,,taxable,,1,,,0,0,,,,,0,,,40,Concentrates,,,https://farmerslink.ca/wp-content/uploads/2022/11/851-Zen-Blonde-Hash.jpg,,,,,,,,,382
7511169,simple,852,"ZEN MOROCCAN HASH ( 3G )",'-1,0,visible,,"<h1><strong>Zen Moroccan Hash ( 3G )</strong></h1>\nMoroccan Hash is a popular sativa hash that's fantastic for anyone seeking for a wonderful wake-and-bake with its THC range of 30-50% . It's known for its immediate buzzing high and highly spicy flavour. Your brain is blasted into the high practically as soon as you exhale, sending it into a state of sheer buzzing energy. Your mood will be lifted right away, and you'll experience intense tingling bliss that makes your mind race from one idea to the next nearly frantically. Moroccan Hash is ideal for treating chronic fatigue, inflammation, Multiple Sclerosis, chronic stress or PSTD, and chronic pain.\n\n&nbsp;\n\n\n<h2>GTA &amp; Toronto Weed Delivery</h2>\n\n\n<h3>Same Day Cannabis Delivery</h3>\n\n\n<h4><span style=""font-size: 18px;""><strong><span style=""color: #008000;""><a style=""color: #008000;"" href=""https://farmerslink.ca/weed-delivery-near-me"">How to Order &amp; Weed Delivery Zones</a></span></strong></span></h4>",,,taxable,,1,,,0,0,,,,,0,,,40,Concentrates,,,https://farmerslink.ca/wp-content/uploads/2022/11/852-Zen-Moroccan-Hash.jpg,,,,,,,,,383
7511209,simple,677,"DANK CBD CHOCOLATE BAR POME/BLUEBERRY ( 1500MG }",'-1,0,visible,,"<h1><b>Dank CBD Chocolate Bar Pomegranate Blueberry</b></h1>",,,taxable,,1,,,0,0,,,,,0,,,40,Indica,,,https://farmerslink.ca/wp-content/uploads/2022/11/567-Dank-Pomeg-Blueberry.jpg,,,,,,,,,384
