ca_path,ca_status,ca_kind,ca_title,gsc_clicks_3mo,gsc_impr_3mo,com_target,match,score,note
/product/canadian-full/,200,product,Canadian Full | Cannabis Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/item/canadian-full,exact,,same product on .com (canadian-full)
/product/canadian-goose-full/,200,product,Canadian Goose Full | Cannabis Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/item/canadian-goose-full,exact,,same product on .com (canadian-goose-full)
/product/cherry-haze-sh/,200,product,Cherry Haze (SH) | AAA+ Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/aaa-weed,category,,no same product on .com; tier from .ca title
/product/fcking-incredible/,200,product,Fcking Incredible | Premium Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/premium-weed,category,,no same product on .com; tier from .ca title
/product/god-og/,200,product,God Og | AAA+ Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/aaa-weed,category,,no same product on .com; tier from .ca title
/product/granddaddy-purple-ltd-bag/,200,product,Granddaddy Purple LTD Bag | AA Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/flower/grandaddy-purple-shreds,close,,"same strain/product, variant/size name on .com (grandaddy-purple-shreds); review"
/product/icecream-cake/,200,product,Icecream Cake | AA Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/aa-weed,category,,no same product on .com; tier from .ca title
/product/jackhaze/,200,product,Jackhaze | Exotic Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/exotic-weed,category,,no same product on .com; tier from .ca title
/product/lemon-cherry-gelato/,200,product,Lemon Cherry Gelato | Premium Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/premium-weed,category,,no same product on .com; tier from .ca title
/product/level-x-g2-pod/,200,product,Level X G2 pod | Vapes Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/items/vapes,category,,no same product on .com; Vapes from .ca title
/product/master-kush/,200,product,Master Kush | AA Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/flower/master-kush-aa,close,,"same strain/product, variant/size name on .com (master-kush-aa); review"
/product/mosmo-storm-x-5-10k-puffs/,200,product,Mosmo Storm-x – 5% | 10K Puffs | St. Clair Cannabis Toronto,0,1,https://stclaircannabis.com/items/vape-disposables,category,,no same product on .com; vape from .ca title
/product/motor-breathe/,200,product,Motor Breathe | Exotic Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/exotic-weed,category,,no same product on .com; tier from .ca title
/product/peanutbutter-breathe/,200,product,Peanutbutter Breathe | AAA+ Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/aaa-weed,category,,no same product on .com; tier from .ca title
/product/permanent-marker/,200,product,Permanent Marker | Exotic Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/flower/pink-permanent-marker,close,,"same strain/product, variant/size name on .com (pink-permanent-marker); review"
/product/pink-atomic-bomb/,200,product,Pink Atomic Bomb | Premium Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/flower/pink-atomic-bomb,exact,,same product on .com (pink-atomic-bomb)
/product/pink-bugatti/,200,product,Pink Bugatti | AAA+ Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/aaa-weed,category,,no same product on .com; tier from .ca title
/product/pink-godzilla/,200,product,Pink Godzilla | Premium Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/premium-weed,category,,no same product on .com; tier from .ca title
/product/pink-hindu-shreds/,200,product,PINK HINDU ( Shreds ) | Budget Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/budget-weed,category,,no same product on .com; tier from .ca title
/product/pink-icky-sticky/,200,product,Pink Icky Sticky | Exotic Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/flower/pink-icky-sticky,exact,,same product on .com (pink-icky-sticky)
/product/pink-kosher-kush/,200,product,Pink Kosher Kush | AAA+ Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/aaa-weed,category,,no same product on .com; tier from .ca title
/product/pink-panties/,200,product,Pink Panties | Premium Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/premium-weed,category,,no same product on .com; tier from .ca title
/product/pink-tom-gas/,200,product,Pink Tom Gas | AAA+ Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/aaa-weed,category,,no same product on .com; tier from .ca title
/product/pink-velvet/,200,product,Pink Velvet | Exotic Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/exotic-weed,category,,no same product on .com; tier from .ca title
/product/platinum-kush-og/,200,product,Platinum Kush Og | AA Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/aa-weed,category,,no same product on .com; tier from .ca title
/product/purple-candy-land-ltd-bag/,200,product,Purple Candy Land LTD Bag | Weed Shop Toronto | St. Clair,0,1,https://stclaircannabis.com,weak,,"flower with no tier on .ca (LTD bag, $0) -> homepage flower menu"
/product/purple-gelato/,200,product,Purple Gelato | AAA+ Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/aaa-weed,category,,no same product on .com; tier from .ca title
/product/quantum-kush/,200,product,Quantum Kush | AA Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/aa-weed,category,,no same product on .com; tier from .ca title
/product/rainbow-kush/,200,product,Rainbow Kush | AAA+ Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/aaa-weed,category,,no same product on .com; tier from .ca title
/product/rolled-gold-full/,200,product,Rolled Gold Full | Cannabis Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/items/cigarettes,category,,no same product on .com; category from slug keywords
/product/sale-crown-bar-al-fakher-10k/,200,product,SALE CROWN BAR – AL FAKHER 10k | St. Clair Cannabis Toronto,0,1,https://stclaircannabis.com/items/edibles,category,,no same product on .com; category from slug keywords
/product/skywalker-kush/,200,product,Skywalker Kush | AA Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/aa-weed,category,,no same product on .com; tier from .ca title
/product/slurricane/,200,product,Slurricane | AA Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/flower/slurricane,exact,,same product on .com (slurricane)
/product/super-drip/,200,product,Super Drip | Premium Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/flower/super-drip,exact,,same product on .com (super-drip)
/product/super-lemon/,200,product,Super Lemon | AAA+ Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/aaa-weed,category,,no same product on .com; tier from .ca title
/product/toasted-strudel/,200,product,Toasted Strudel | Premium Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/premium-weed,category,,no same product on .com; tier from .ca title
/product/tropical-queen-stv/,200,product,Tropical Queen (stv) | AAA+ Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/aaa-weed,category,,no same product on .com; tier from .ca title
/product/tropicana-cookies/,200,product,Tropicana Cookies | AAA+ Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/aaa-weed,category,,no same product on .com; tier from .ca title
/product/uwell-caliburn-pod/,200,product,Uwell Caliburn pod | Vapes Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/items/vapes,category,,no same product on .com; Vapes from .ca title
/product/yoda-kush/,200,product,Yoda Kush | Budget Cannabis Toronto | St. Clair,0,1,https://stclaircannabis.com/budget-weed,category,,no same product on .com; tier from .ca title
/1001-bb-lights-carton/,301,attachment,,0,0,https://stclaircannabis.com/item/bb-lights-carton,exact,,attachment page: same product on .com (bb-lights-carton)
/1003-bb-full-carton/,301,attachment,,0,0,https://stclaircannabis.com/item/bb-full-carton,exact,,attachment page: same product on .com (bb-full-carton)
/1005-canadian-lights/,301,attachment,,0,0,https://stclaircannabis.com/item/canadian-lights,exact,,attachment page: same product on .com (canadian-lights)
/1006-canadian-full/,301,attachment,,0,0,https://stclaircannabis.com/item/canadian-full,exact,,attachment page: same product on .com (canadian-full)
/1008-putters/,301,attachment,,0,0,https://stclaircannabis.com/item/putters,exact,,attachment page: same product on .com (putters)
/1009-playfare-ultra-lights/,301,attachment,,0,0,https://stclaircannabis.com/items/cigarettes,category,,attachment page for .ca product /product/playfare-ultra-lights/ -> same target as that product (category)
/1011-canadian-goose-full/,301,attachment,,0,0,https://stclaircannabis.com/item/canadian-goose-full,exact,,attachment page: same product on .com (canadian-goose-full)
/1012-canadian-goose-lights/,301,attachment,,0,0,https://stclaircannabis.com/item/canadian-goose-lights,exact,,attachment page: same product on .com (canadian-goose-lights)
/1013-canadian-menthol/,301,attachment,,0,0,https://stclaircannabis.com/item/canadian-menthol,exact,,attachment page: same product on .com (canadian-menthol)
/1014-canadian-classics-original/,301,attachment,,0,0,https://stclaircannabis.com/item/canadian-classics-original,exact,,attachment page: same product on .com (canadian-classics-original)
/1015-canadian-classics-silver/,301,attachment,,0,0,https://stclaircannabis.com/item/canadian-classics-silver,exact,,attachment page: same product on .com (canadian-classics-silver)
/1016-rolled-gold-lights/,301,attachment,,0,0,https://stclaircannabis.com/item/rolled-gold-lights,exact,,attachment page: same product on .com (rolled-gold-lights)
/1017-nexus-full/,301,attachment,,0,0,https://stclaircannabis.com/item/nexus-full,exact,,attachment page: same product on .com (nexus-full)
/1018-nexus-lights/,301,attachment,,0,0,https://stclaircannabis.com/item/nexus-lights,exact,,attachment page: same product on .com (nexus-lights)
/1019-time-full/,301,attachment,,0,0,https://stclaircannabis.com/item/time-full,exact,,attachment page: same product on .com (time-full)
/1023-rolled-gold-full/,301,attachment,,0,0,https://stclaircannabis.com/items/cigarettes,category,,attachment page for .ca product /product/rolled-gold-full/ -> same target as that product (category)
/1026-belmont-ks-pack-only/,301,attachment,,0,0,https://stclaircannabis.com/items/cigarettes,category,,attachment page for .ca product /product/belmont-ks-pack-only/ -> same target as that product (category)
/103-skunk-ape-shreds/,301,attachment,,0,0,https://stclaircannabis.com/budget-weed,category,,attachment page for .ca product /product/skunk-ape-shreds/ -> same target as that product (category)
/104-nuken-shreds/,301,attachment,,0,0,https://stclaircannabis.com/budget-weed,category,,attachment page for .ca product /product/nuken-shreds/ -> same target as that product (category)
/1053-happy-dad-6mgx20-nicotine-pouches/,301,attachment,,0,0,https://stclaircannabis.com/items/add-ons,category,,attachment page for .ca product /product/happy-dad-6mgx20-nicotine-pouches/ -> same target as that product (category)
/1054-zyn-nicotine-pouches/,301,attachment,,0,0,https://stclaircannabis.com/item/zyn-nicotine-pouches,exact,,attachment page: same product on .com (zyn-nicotine-pouches)
/1055-zpods-zpods-mango-pineapple-3-2-ml-pods-5-synthetic-nic/,301,attachment,,0,0,https://stclaircannabis.com/item/zpods-zpods-mango-pineapple-32-ml-pods-5-synthetic-nic,close,,"attachment page: same strain/product, variant/size name on .com (zpods-zpods-mango-pineapple-32-ml-pods-5-synthetic-nic); review"
/1064-elf-bar-ice-king-5-30k-puffs-many-flavors/,301,attachment,,0,0,https://stclaircannabis.com/items/vape-disposables,category,,attachment page for .ca product /product/elf-bar-ice-king-5-30k-puffs-many-flavors/ -> same target as that product (category)
/1065-elf-23000-5-23k-puffs/,301,attachment,,0,0,https://stclaircannabis.com/items/vape-disposables,category,,attachment page for .ca product /product/elf-23000-5-23k-puffs/ -> same target as that product (category)
/1066-elf-bar-prime/,301,attachment,,0,0,https://stclaircannabis.com/items/edibles,category,,attachment page for .ca product /product/elf-bar-prime/ -> same target as that product (category)
/1068-elf-bar-moonlight-70k/,301,attachment,,0,0,https://stclaircannabis.com/items/edibles,category,,attachment page for .ca product /product/elf-bar-moonlight-70k/ -> same target as that product (category)
/1070-geek-9000-pulse-2-9k-puffs/,301,attachment,,0,0,https://stclaircannabis.com/items/vape-disposables,category,,attachment page for .ca product /product/geek-9000-pulse-2-9k-puffs/ -> same target as that product (category)
/1072-geek-promax-5-30k-puffs/,301,attachment,,0,0,https://stclaircannabis.com/items/vape-disposables,category,,attachment page for .ca product /product/geek-promax-5-30k-puffs/ -> same target as that product (category)
/1073-geek-max-5-20k-30k-puffs-many-flavors/,301,attachment,,0,0,https://stclaircannabis.com/items/vape-disposables,category,,attachment page for .ca product /product/geek-max-5-20k-30k-puffs-many-flavors/ -> same target as that product (category)
/1074-geek-supreme-60000-5-60k-puffs-many-flavors/,301,attachment,,0,0,https://stclaircannabis.com/items/vape-disposables,category,,attachment page for .ca product /product/geek-supreme-60000-5-60k-puffs-many-flavors/ -> same target as that product (category)
/1080-ovns-2500-5-2-5k-puffs/,301,attachment,,0,0,https://stclaircannabis.com/item/ovns-10000-5-10k-puffs-nvape,close,,"attachment page: same strain/product, variant/size name on .com (ovns-10000-5-10k-puffs-nvape); review"
/1081-ovns-10000-5-10k-puffs/,301,attachment,,0,0,https://stclaircannabis.com/item/ovns-10000-5-10k-puffs-nvape,close,,"attachment page: same strain/product, variant/size name on .com (ovns-10000-5-10k-puffs-nvape); review"
/1082-ovns-pioneer-5-22k-puffs/,301,attachment,,0,0,https://stclaircannabis.com/item/ovns-pioneer-5-22k-puffs-nvape,close,,"attachment page: same strain/product, variant/size name on .com (ovns-pioneer-5-22k-puffs-nvape); review"
/1083-ovns-max-5-3k-puffs/,301,attachment,,0,0,https://stclaircannabis.com/items/vape-disposables,category,,attachment page for .ca product /product/ovns-max-5-3k-puffs/ -> same target as that product (category)
/1084-ovns-disposable-5-8ml-many-flavors/,301,attachment,,0,0,https://stclaircannabis.com/item/ovns-disposable-5-8ml-many-flavors-nvape,close,,"attachment page: same strain/product, variant/size name on .com (ovns-disposable-5-8ml-many-flavors-nvape); review"
/1085-level-x-boost-g2-device-kit/,301,attachment,,0,0,https://stclaircannabis.com/items/vapes,category,,attachment page for .ca product /product/level-x-boost-g2-device-kit/ -> same target as that product (category)
/1086-level-x-g2-pod/,301,attachment,,0,0,https://stclaircannabis.com/items/vapes,category,,attachment page for .ca product /product/level-x-g2-pod/ -> same target as that product (category)
/1088-uwell-caliburn-pod/,301,attachment,,0,0,https://stclaircannabis.com/items/vapes,category,,attachment page for .ca product /product/uwell-caliburn-pod/ -> same target as that product (category)
/1090-breeze-2000-5-2k-puffs/,301,attachment,,0,0,https://stclaircannabis.com/items/vape-disposables,category,,attachment page for .ca product /product/breeze-2000-5-2k-puffs/ -> same target as that product (category)
/1091-beast-mode-max-many-flavors/,301,attachment,,0,0,https://stclaircannabis.com/items/vape-disposables,category,,attachment page for .ca product /product/beast-mode-max-many-flavors/ -> same target as that product (category)
/1092-envi-drip-n-5-28k-puffs/,301,attachment,,0,0,https://stclaircannabis.com/items/vape-disposables,category,,attachment page: no same product on .com; category from slug keywords
/1093-flavour-beast-e-liquid-salt/,301,attachment,,0,0,https://stclaircannabis.com/items/vape-disposables,category,,attachment page for .ca product /product/flavour-beast-e-liquid-salt/ -> same target as that product (category)
/1094-kraze-luna-many-flavors/,301,attachment,,0,0,https://stclaircannabis.com/items/vape-disposables,category,,attachment page for .ca product /product/kraze-luna-many-flavors/ -> same target as that product (category)
/1095-cocobar-5-12k-puffs/,301,attachment,,0,0,https://stclaircannabis.com/items/vape-disposables,category,,attachment page for .ca product /product/cocobar-5-12k-puffs/ -> same target as that product (category)
/1096-mosmo-storm-x-5-10k-puffs/,301,attachment,,0,0,https://stclaircannabis.com/items/vape-disposables,category,,attachment page for .ca product /product/mosmo-storm-x-5-10k-puffs/ -> same target as that product (category)
/1097-movement-lv-18k-5-18k-puffs-many-flavors/,301,attachment,,0,0,https://stclaircannabis.com/items/vape-disposables,category,,attachment page for .ca product /product/movement-lv-18k-5-18k-puffs-many-flavors/ -> same target as that product (category)
/1098-nexa-pix-5-35k-puffs-many-flavors/,301,attachment,,0,0,https://stclaircannabis.com/item/nexa-pix-30k-puffs-many-flavors-nvape,close,,"attachment page: same strain/product, variant/size name on .com (nexa-pix-30k-puffs-many-flavors-nvape); review"
/1099-sale-crown-bar-al-fakher-10k/,301,attachment,,0,0,https://stclaircannabis.com/items/edibles,category,,attachment page for .ca product /product/sale-crown-bar-al-fakher-10k/ -> same target as that product (category)
/112-pink-biscuits-shreds/,301,attachment,,0,0,https://stclaircannabis.com/budget-weed,category,,attachment page for .ca product /product/pink-biscuits-shreds/ -> same target as that product (category)
/113-pink-gelato-shreds/,301,attachment,,0,0,https://stclaircannabis.com/flower/pink-gelato,close,,"attachment page: same strain/product, variant/size name on .com (pink-gelato); review"
/114-pink-northern-lights-shreds/,301,attachment,,0,0,https://stclaircannabis.com/budget-weed,category,,attachment page for .ca product /product/pink-northern-lights-shreds/ -> same target as that product (category)
/119-pink-hindu-shreds/,301,attachment,,0,0,https://stclaircannabis.com/budget-weed,category,,attachment page for .ca product /product/pink-hindu-shreds/ -> same target as that product (category)
/168-og-kush/,301,attachment,,0,0,https://stclaircannabis.com/flower/og-kush-aa,close,,"attachment page: same strain/product, variant/size name on .com (og-kush-aa); review"
/172-lavender-kush/,301,attachment,,0,0,https://stclaircannabis.com/flower/lavender-kush,exact,,attachment page: same product on .com (lavender-kush)
/173-blue-god-ogs/,301,attachment,,0,0,https://stclaircannabis.com/budget-weed,category,,attachment page for .ca product /product/blue-god-ogs/ -> same target as that product (category)
/175-pine-tar-kush/,301,attachment,,0,0,https://stclaircannabis.com/budget-weed,category,,attachment page for .ca product /product/pine-tar-kush/ -> same target as that product (category)
/176-cake-face/,301,attachment,,0,0,https://stclaircannabis.com/budget-weed,category,,attachment page for .ca product /product/cake-face/ -> same target as that product (category)
/177-skunk-kush/,301,attachment,,0,0,https://stclaircannabis.com/budget-weed,category,,attachment page for .ca product /product/skunk-kush/ -> same target as that product (category)
/178-acapulco-gold/,301,attachment,,0,0,https://stclaircannabis.com/budget-weed,category,,attachment page for .ca product /product/acapulco-gold/ -> same target as that product (category)
/179-london-poundcake/,301,attachment,,0,0,https://stclaircannabis.com/budget-weed,category,,attachment page for .ca product /product/london-poundcake/ -> same target as that product (category)
/182-yoda-kush/,301,attachment,,0,0,https://stclaircannabis.com/budget-weed,category,,attachment page for .ca product /product/yoda-kush/ -> same target as that product (category)
/188-pink-animal-1g-ind-pre-roll/,301,attachment,,0,0,https://stclaircannabis.com/item/pink-animal-1g-ind-pre-roll,exact,,attachment page: same product on .com (pink-animal-1g-ind-pre-roll)
/189-amnesia-haze-1g-sat-pre-roll/,301,attachment,,0,0,https://stclaircannabis.com/item/amnesia-haze-1g-sat-pre-roll,exact,,attachment page: same product on .com (amnesia-haze-1g-sat-pre-roll)
/203-black-diamonds-sale/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/black-diamonds-%e2%9c%a8sale/ -> same target as that product (category)
/210-white-champagne/,301,attachment,,0,0,https://stclaircannabis.com/flower/white-champagne,exact,,attachment page: same product on .com (white-champagne)
/211-bc-kush/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/bc-kush/ -> same target as that product (category)
/212-black-jack-kush/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/black-jack-kush/ -> same target as that product (category)
/213-master-kush/,301,attachment,,0,0,https://stclaircannabis.com/flower/master-kush-aa,close,,"attachment page: same strain/product, variant/size name on .com (master-kush-aa); review"
/223-alien-cookies/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/alien-cookies/ -> same target as that product (category)
/228-pink-greasy/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/pink-greasy/ -> same target as that product (category)
/229-chocolope-kush/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/chocolope-kush/ -> same target as that product (category)
/230-platinum-kush-og/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/platinum-kush-og/ -> same target as that product (category)
/233-blueberry-og/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/blueberry-og/ -> same target as that product (category)
/234-pink-cookie-og/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/pink-cookie-og/ -> same target as that product (category)
/238-green-gelato-sale/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/green-gelato-%e2%9c%a8sale/ -> same target as that product (category)
/240-grabba/,301,attachment,,0,0,https://stclaircannabis.com/item/grabba,exact,,attachment page: same product on .com (grabba)
/242-granddaddy-purple/,301,attachment,,0,0,https://stclaircannabis.com/flower/grandaddy-purple-shreds,close,,"attachment page: same strain/product, variant/size name on .com (grandaddy-purple-shreds); review"
/244-blue-dream-sativa/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/blue-dream-sativa/ -> same target as that product (category)
/245-gorilla-glue-sale/,301,attachment,,0,0,https://stclaircannabis.com/flower/gorilla-glue-4,close,,"attachment page: same strain/product, variant/size name on .com (gorilla-glue-4); review"
/252-purple-oreo-h/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/purple-oreo-h/ -> same target as that product (category)
/253-pink-berry/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/pink-berry/ -> same target as that product (category)
/254-pink-diablo/,301,attachment,,0,0,https://stclaircannabis.com/premium-weed,category,,attachment page for .ca product /product/pink-diablo/ -> same target as that product (category)
/256-ice-cream-vanilla/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/ice-cream-vanilla/ -> same target as that product (category)
/257-purple-cookies/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/purple-cookies/ -> same target as that product (category)
/258-pink-jet-fuel/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/pink-jet-fuel/ -> same target as that product (category)
/260-red-runtz/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/red-runtz/ -> same target as that product (category)
/261-daydream-diesel/,301,attachment,,0,0,https://stclaircannabis.com/flower/daydream-diesel,exact,,attachment page: same product on .com (daydream-diesel)
/266-cosmic-sativa/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/cosmic-sativa/ -> same target as that product (category)
/267-pink-master-kush/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/pink-master-kush/ -> same target as that product (category)
/268-icecream-cake/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/icecream-cake/ -> same target as that product (category)
/269-oreo-cookies/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/oreo-cookies/ -> same target as that product (category)
/271-dante-inferno/,301,attachment,,0,0,https://stclaircannabis.com/flower/dante-inferno,exact,,attachment page: same product on .com (dante-inferno)
/272-skywalker-kush/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/skywalker-kush/ -> same target as that product (category)
/273-la-confidential/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/la-confidential/ -> same target as that product (category)
/274-chem-fire/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/chem-fire/ -> same target as that product (category)
/275-sugar-cookies/,301,attachment,,0,0,https://stclaircannabis.com/flower/sugar-cookies,exact,,attachment page: same product on .com (sugar-cookies)
/277-nyc-sour-diesel/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/nyc-sour-diesel/ -> same target as that product (category)
/278-slurricane/,301,attachment,,0,0,https://stclaircannabis.com/flower/slurricane,exact,,attachment page: same product on .com (slurricane)
/280-vanilla-kush/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/vanilla-kush/ -> same target as that product (category)
/288-frosted-cookies/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/frosted-cookies/ -> same target as that product (category)
/289-jungle-juice/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/jungle-juice/ -> same target as that product (category)
/290-sweet-kush/,301,attachment,,0,0,https://stclaircannabis.com/flower/sweet-kush,exact,,attachment page: same product on .com (sweet-kush)
/291-diamond-og/,301,attachment,,0,0,https://stclaircannabis.com/flower/diamond-og,exact,,attachment page: same product on .com (diamond-og)
/292-quantum-kush/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/quantum-kush/ -> same target as that product (category)
/293-vanilla-ice-kush/,301,attachment,,0,0,https://stclaircannabis.com/aa-weed,category,,attachment page for .ca product /product/vanilla-ice-kush/ -> same target as that product (category)
/300-pineapple-express/,301,attachment,,0,0,https://stclaircannabis.com/aaa-weed,category,,attachment page for .ca product /product/pineapple-express/ -> same target as that product (category)
/301-peanut-rockstar/,301,attachment,,0,0,https://stclaircannabis.com/aaa-weed,category,,attachment page for .ca product /product/peanut-rockstar/ -> same target as that product (category)
/302-durian-haze/,301,attachment,,0,0,https://stclaircannabis.com/aaa-weed,category,,attachment page for .ca product /product/durian-haze/ -> same target as that product (category)
/303-pink-lobster/,301,attachment,,0,0,https://stclaircannabis.com/aaa-weed,category,,attachment page for .ca product /product/pink-lobster/ -> same target as that product (category)
/304-white-shark/,301,attachment,,0,0,https://stclaircannabis.com/aaa-weed,category,,attachment page for .ca product /product/white-shark/ -> same target as that product (category)
/305-pink-fire-og/,301,attachment,,0,0,https://stclaircannabis.com/flower/pink-fire-og,exact,,attachment page: same product on .com (pink-fire-og)
/307-death-bubba/,301,attachment,,0,0,https://stclaircannabis.com/premium-weed,category,,attachment page for .ca product /product/death-bubba/ -> same target as that product (category)
/310-pink-escobar/,301,attachment,,0,0,https://stclaircannabis.com/aaa-weed,category,,attachment page for .ca product /product/pink-escobar/ -> same target as that product (category)
/311-pink-phantom/,301,attachment,,0,0,https://stclaircannabis.com/aaa-weed,category,,attachment page for .ca product /product/pink-phantom/ -> same target as that product (category)
/312-mango-haze/,301,attachment,,0,0,https://stclaircannabis.com/aaa-weed,category,,attachment page for .ca product /product/mango-haze/ -> same target as that product (category)
/313-super-lemon/,301,attachment,,0,0,https://stclaircannabis.com/aaa-weed,category,,attachment page for .ca product /product/super-lemon/ -> same target as that product (category)
/314-tahoe-cookies/,301,attachment,,0,0,https://stclaircannabis.com/aaa-weed,category,,attachment page for .ca product /product/tahoe-cookies/ -> same target as that product (category)
/315-grease-monkey/,301,attachment,,0,0,https://stclaircannabis.com/aaa-weed,category,,attachment page for .ca product /product/grease-monkey/ -> same target as that product (category)
/316-pink-platinum/,301,attachment,,0,0,https://stclaircannabis.com/aaa-weed,category,,attachment page for .ca product /product/pink-platinum/ -> same target as that product (category)
/317-cherry-haze-sh/,301,attachment,,0,0,https://stclaircannabis.com/aaa-weed,category,,attachment page for .ca product /product/cherry-haze-sh/ -> same target as that product (category)
/318-pink-rozay/,301,attachment,,0,0,https://stclaircannabis.com/aaa-weed,category,,attachment page for .ca product /product/pink-rozay/ -> same target as that product (category)
/319-white-walker-og/,301,attachment,,0,0,https://stclaircannabis.com/aaa-weed,category,,attachment page for .ca product /product/white-walker-og/ -> same target as that product (category)
/320-black-tuna/,301,attachment,,0,0,https://stclaircannabis.com/aaa-weed,category,,attachment page for .ca product /product/black-tuna/ -> same target as that product (category)
/321-mk-ultra/,301,attachment,,0,0,https://stclaircannabis.com/aaa-weed,category,,attachment page for .ca product /product/mk-ultra/ -> same target as that product (category)
/322-purple-gelato/,301,attachment,,0,0,https://stclaircannabis.com/aaa-weed,category,,attachment page for .ca product /product/purple-gelato/ -> same target as that product (category)
/323-pink-godzilla/,301,attachment,,0,0,https://stclaircannabis.com/premium-weed,category,,attachment page for .ca product /product/pink-godzilla/ -> same target as that product (category)
/324-pink-violator/,301,attachment,,0,0,https://stclaircannabis.com/flower/pink-violator,exact,,attachment page: same product on .com (pink-violator)
